=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.05.21 12:17:24 =~=~=~=~=~=~=~=~=~=~=~=
0.00,0.00
3262.91,80.63,-9.99,0.84,1.24,-0.03,-0.02,0.00,-0.42,0.20,10.11,0.01,0.00,0.00
3262.93,80.63,-9.98,0.84,1.23,-0.03,-0.02,0.00,-0.43,0.19,10.12,0.01,0.00,0.00
3262.94,80.62,-9.97,0.84,1.24,-0.04,-0.02,0.00,-0.43,0.18,10.11,0.01,0.00,0.00
3262.95,80.62,-9.97,0.84,1.23,-0.04,-0.02,0.00,-0.41,0.18,10.10,0.01,0.00,0.00
3262.97,80.63,-9.97,0.83,1.24,-0.04,-0.02,0.00,-0.41,0.18,10.09,0.01,0.00,0.00
3262.98,80.63,-9.97,0.83,1.24,-0.04,-0.02,0.00,-0.40,0.19,10.09,0.01,0.00,0.00
3263.00,80.63,-9.98,0.84,1.23,-0.04,-0.02,0.00,-0.40,0.19,10.10,0.01,0.00,0.00
3263.01,80.64,-9.98,0.85,1.23,-0.04,-0.02,0.00,-0.41,0.18,10.10,0.01,0.00,0.00
3263.02,80.64,-9.98,0.85,1.24,-0.04,-0.02,-0.00,-0.40,0.20,10.10,0.01,0.00,0.00
3263.03,80.65,-9.99,0.85,1.24,-0.04,-0.02,-0.00,-0.39,0.20,10.10,0.01,0.00,0.00
3263.05,80.65,-9.99,0.85,1.24,-0.04,-0.02,-0.00,-0.40,0.21,10.10,0.01,0.00,0.00
3263.06,80.66,-9.97,0.85,1.23,-0.04,-0.02,-0.00,-0.39,0.21,10.10,0.01,0.00,0.00
3263.09,80.66,-9.97,0.84,1.23,-0.03,-0.02,-0.00,-0.41,0.20,10.11,0.01,0.00,0.00
3263.10,80.67,-9.97,0.84,1.23,-0.03,-0.02,-0.00,-0.41,0.20,10.11,0.01,0.00,0.00
3263.11,80.67,-9.96,0.84,1.23,-0.03,-0.02,-0.00,-0.42,0.20,10.10,0.01,0.00,0.00
3263.13,80.67,-9.97,0.84,1.23,-0.04,-0.02,-0.00,-0.43,0.20,10.10,0.01,0.00,0.00
3263.14,80.66,-9.97,0.85,1.23,-0.04,-0.02,-0.00,-0.42,0.20,10.09,0.01,0.00,0.00
3263.16,80.66,-9.97,0.84,1.23,-0.04,-0.02,-0.00,-0.42,0.20,10.10,0.01,0.00,0.00
3263.17,80.65,-9.97,0.84,1.24,-0.04,-0.02,-0.00,-0.43,0.20,10.10,0.01,0.00,0.00
3263.18,80.64,-9.97,0.84,1.23,-0.04,-0.02,-0.00,-0.43,0.20,10.09,0.01,0.00,0.00
3263.19,80.64,-9.98,0.84,1.24,-0.04,-0.02,-0.00,-0.42,0.20,10.10,0.01,0.00,0.00
3263.20,80.64,-9.98,0.85,1.25,-0.04,-0.02,-0.00,-0.41,0.20,10.10,0.01,0.00,0.00
3263.22,80.63,-9.98,0.85,1.24,-0.04,-0.02,-0.00,-0.42,0.20,10.10,0.01,0.00,0.00
3263.23,80.63,-9.98,0.85,1.25,-0.04,-0.02,0.00,-0.41,0.20,10.10,0.01,0.00,0.00
3263.24,80.63,-9.98,0.86,1.25,-0.04,-0.02,-0.00,-0.40,0.20,10.08,0.01,0.00,0.00
3263.25,80.63,-9.98,0.86,1.24,-0.04,-0.02,0.00,-0.40,0.20,10.10,0.01,0.00,0.00
3263.27,80.63,-9.97,0.85,1.25,-0.04,-0.02,0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3263.28,80.63,-9.98,0.84,1.25,-0.04,-0.02,0.00,-0.40,0.19,10.09,0.01,0.00,0.00
3263.30,80.63,-9.98,0.84,1.26,-0.03,-0.02,0.00,-0.41,0.19,10.10,0.01,0.00,0.00
3263.31,80.63,-9.97,0.84,1.25,-0.03,-0.02,0.00,-0.40,0.20,10.10,0.01,0.00,0.00
3263.32,80.63,-9.98,0.84,1.25,-0.03,-0.02,0.00,-0.40,0.20,10.10,0.01,0.00,0.00
3263.34,80.62,-9.98,0.84,1.25,-0.03,-0.02,-0.00,-0.40,0.19,10.09,0.01,0.00,0.00
3263.35,80.62,-9.98,0.84,1.25,-0.03,-0.02,0.00,-0.42,0.19,10.10,0.01,0.00,0.00
3263.36,80.62,-9.97,0.85,1.25,-0.04,-0.02,-0.00,-0.43,0.19,10.11,0.01,0.00,0.00
3263.37,80.61,-9.97,0.85,1.25,-0.04,-0.02,-0.00,-0.42,0.19,10.11,0.01,0.00,0.00
3263.38,80.60,-9.98,0.85,1.25,-0.04,-0.02,-0.00,-0.43,0.19,10.10,0.01,0.00,0.00
3263.41,80.59,-9.98,0.84,1.26,-0.04,-0.02,-0.00,-0.42,0.19,10.10,0.01,0.00,0.00
3263.43,80.58,-9.97,0.84,1.26,-0.04,-0.02,-0.00,-0.43,0.20,10.09,0.01,0.00,0.00
3263.44,80.57,-9.98,0.85,1.25,-0.04,-0.02,-0.00,-0.41,0.20,10.10,0.01,0.00,0.00
3263.46,80.57,-9.98,0.85,1.25,-0.04,-0.02,-0.00,-0.42,0.20,10.11,0.01,0.00,0.00
3263.47,80.57,-9.99,0.85,1.25,-0.04,-0.02,-0.00,-0.42,0.20,10.10,0.01,0.00,0.00
3263.48,80.57,-9.98,0.85,1.25,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3263.49,80.57,-9.98,0.85,1.25,-0.04,-0.02,-0.00,-0.40,0.20,10.08,0.01,0.00,0.00
3263.51,80.57,-9.98,0.85,1.25,-0.04,-0.02,-0.00,-0.41,0.19,10.08,0.01,0.00,0.00
3263.52,80.57,-9.97,0.85,1.24,-0.04,-0.02,-0.00,-0.41,0.19,10.08,0.01,0.00,0.00
3263.54,80.57,-9.98,0.83,1.24,-0.04,-0.02,-0.00,-0.41,0.19,10.09,0.01,0.00,0.00
3263.55,80.57,-9.98,0.84,1.25,-0.04,-0.02,-0.00,-0.42,0.20,10.09,0.01,0.00,0.00
3263.56,80.57,-9.99,0.84,1.25,-0.04,-0.02,-0.00,-0.41,0.21,10.09,0.01,0.00,0.00
3263.57,80.57,-9.99,0.84,1.25,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3263.59,80.57,-9.98,0.84,1.26,-0.04,-0.02,-0.00,-0.41,0.20,10.09,0.01,0.00,0.00
3263.60,80.57,-9.98,0.84,1.26,-0.04,-0.02,-0.00,-0.40,0.20,10.08,0.01,0.00,0.00
3263.61,80.56,-9.98,0.84,1.25,-0.04,-0.02,-0.00,-0.41,0.21,10.09,0.01,0.00,0.00
3263.65,80.57,-9.99,0.84,1.24,-0.03,-0.02,-0.00,-0.41,0.21,10.10,0.00,0.00,0.00
